subj_id,subj_flag,101,106,114,119,121,14,150,163,30,33,35,38,42,53,55,59,65,67,83,95
2,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
3,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
4,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
6,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
7,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
14,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
15,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
19,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
20,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
26,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
29,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
30,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
32,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
36,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
38,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
39,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
40,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
41,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
45,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
46,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
47,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
48,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
49,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
50,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
51,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
53,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
54,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
56,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
57,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
59,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
66,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
78,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
80,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
86,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
97,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
98,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
103,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
104,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
107,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
114,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
122,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
123,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
124,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
128,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
136,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
137,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
138,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
141,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
150,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
153,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
161,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
162,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
164,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
167,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
170,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
172,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
174,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
176,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
179,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
181,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
185,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
186,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
190,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
191,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
193,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
194,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
198,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
199,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
203,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
205,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
206,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
211,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
212,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
214,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
217,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
221,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
223,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
226,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
227,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
229,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
231,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
232,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
234,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
235,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
238,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
239,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
240,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
241,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
243,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
248,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
251,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
252,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
254,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
255,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
258,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
266,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
267,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
268,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
270,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
271,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
272,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
290,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
300,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
302,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
312,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
314,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
321,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
323,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
325,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
326,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
328,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
329,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
331,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
332,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
334,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
339,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
340,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
341,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
342,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
343,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
344,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
352,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
353,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
354,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
363,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
364,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
368,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
369,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
372,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
380,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
387,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
388,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
393,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
394,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
395,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
403,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
406,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
409,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
413,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
415,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
418,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
419,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
420,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
425,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
426,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
431,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
432,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
434,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
437,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
438,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
441,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
451,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
452,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
453,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
456,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
458,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
459,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
460,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
461,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
464,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
470,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
471,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
477,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
478,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
480,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
481,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
484,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
488,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
489,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
490,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
494,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
495,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
496,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
498,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
505,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
511,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
518,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
524,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
527,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
531,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
532,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
535,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
536,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
541,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
542,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
544,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
560,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
563,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
564,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
565,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
567,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
568,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
573,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
579,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
580,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
581,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
582,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
586,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
590,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
591,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
592,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
593,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
594,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
595,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
596,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
603,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
605,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
610,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
617,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
618,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
623,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
624,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
626,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
630,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
631,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
634,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
639,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
643,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
645,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
646,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
647,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
648,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
651,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
654,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
656,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
657,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
658,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
659,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
661,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
667,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
668,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
671,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
672,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
673,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
675,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
679,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
680,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
682,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
685,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
687,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
688,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
694,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
698,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
699,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
719,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
722,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
725,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
730,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
732,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
733,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
737,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
738,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
739,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
740,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
750,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
756,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
763,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
764,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
766,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
768,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
771,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
774,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
776,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
785,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
787,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
791,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
792,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
798,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
802,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
803,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
804,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
814,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0
